CHEBI:18208,Penicillin G,MONDO:0002896,primary syphilis,CHEBI:18208|MONDO:0002896,true,,
CHEBI:18208,Penicillin G,MONDO:0002897,secondary syphilis,CHEBI:18208|MONDO:0002897,true,,
CHEBI:18208,Penicillin G,MONDO:0005822,latent syphilis,CHEBI:18208|MONDO:0005822,true,,
CHEBI:18208,Penicillin G,MONDO:0004497,tertiary syphilis,CHEBI:18208|MONDO:0004497,true,,
CHEBI:18208,Penicillin G,MONDO:0005714,congenital syphilis,CHEBI:18208|MONDO:0005714,true,,
UNII:LR3UXN0193,Methoxy polyethylene glycol-epoetin beta,MONDO:0020725,anemia due to chronic disorder,UNII:LR3UXN0193|MONDO:0020725,true,,
UNII:F60NE4XB53,imetelstat,MONDO:0018881,Myelodysplasia,UNII:F60NE4XB53|MONDO:0018881,true,,
CHEBI:18243,Dopamine,HP:0031275,Distributive shock,CHEBI:18243|HP:0031275,true,,
CHEBI:6888,Methylprednisolone,MONDO:0021632,primary brain neoplasm,CHEBI:6888|MONDO:0021632,true,,
CHEBI:6888,Methylprednisolone,MONDO:1040026,metastatic malignant neoplasm in the brain,CHEBI:6888|MONDO:1040026,true,,
CHEBI:3207,Budesonide,MONDO:0005342,IgA Nephropathy,CHEBI:3207|MONDO:0005342,true,,
CHEBI:3207,Budesonide,MONDO:0008072,"IgA nephropathy, susceptibility to, 1",CHEBI:3207|MONDO:0008072,true,,
PUBCHEM.COMPOUND:54681908,sarecycline,MONDO:0011438,acne,PUBCHEM.COMPOUND:54681908|MONDO:0011438,true,,
RXCUI:17276,Aldactazide,MONDO:0003019,hypokalemia,RXCUI:17276|MONDO:0003019,true,,
CHEBI:3219,Bupropion,MONDO:0008575,Tabagism,CHEBI:3219|MONDO:0008575,true,,
CHEBI:18145,Vitamin E,MONDO:0024298,Avitaminosis,CHEBI:18145|MONDO:0024298,true,,
CHEBI:229230,Etrasimod,MONDO:0005101,ulcerative colitis,CHEBI:229230|MONDO:0005101,true,,
PUBCHEM.COMPOUND:129073603,pralsetinib,MONDO:0005233,non-small cell lung carcinoma,PUBCHEM.COMPOUND:129073603|MONDO:0005233,true,,
PUBCHEM.COMPOUND:129073603,pralsetinib,MONDO:0002108,thyroid cancer,PUBCHEM.COMPOUND:129073603|MONDO:0002108,true,,
CHEBI:71193,Liraglutide,MONDO:0004995,cardiovascular disorder,CHEBI:71193|MONDO:0004995,true,,
CHEBI:135720,Deflazacort,MONDO:0010679,Duchenne muscular dystrophy,CHEBI:135720|MONDO:0010679,true,,
CHEBI:135948,Amifampridine,MONDO:0018556,Lambert-Eaton myasthenic syndrome,CHEBI:135948|MONDO:0018556,true,,
RXCUI:2359277,empagliflozin / linagliptin / metformin Pill,MONDO:0005148,type 2 diabetes mellitus,RXCUI:2359277|MONDO:0005148,true,,
RXCUI:2359277,empagliflozin / linagliptin / metformin Pill,MONDO:0004995,cardiovascular disorder,RXCUI:2359277|MONDO:0004995,true,,
UNII:1351PE5UGS,Elotuzumab,MONDO:0009693,plasma cell myeloma,UNII:1351PE5UGS|MONDO:0009693,true,,
UMLS:C4534619,AVOBENZONE 3 g in 100 g / HOMOSALATE 8 g in 100 g / OCTISALATE 4 g in 100 g / OCTOCRYLENE 5 g in 100 g TOPICAL CREAM [Olay Total Effects Whip Active Moisturizer Broad Spectrum SPF 25 Sunscreen],MONDO:0005326,sunburn,UMLS:C4534619|MONDO:0005326,true,,
CHEBI:18208,Penicillin G,MONDO:0005631,actinomycosis,CHEBI:18208|MONDO:0005631,true,,
CHEBI:18208,Penicillin G,UMLS:C0039978,Thoracic Diseases,CHEBI:18208|UMLS:C0039978,true,,
CHEBI:18208,Penicillin G,MONDO:0006865,Vincent Angina,CHEBI:18208|MONDO:0006865,true,,
CHEBI:18208,Penicillin G,MONDO:0004944,neurosyphilis,CHEBI:18208|MONDO:0004944,true,,
UNII:GK1LYB375A,Tralokinumab,MONDO:0004980,atopic eczema,UNII:GK1LYB375A|MONDO:0004980,true,,
RXCUI:1158330,dienogest / estradiol Pill,HP:0000132,Menorrhagia,RXCUI:1158330|HP:0000132,true,,
DRUGBANK:DB16128,Crovalimab,MONDO:0100244,paroxysmal nocturnal hemoglobinuria,DRUGBANK:DB16128|MONDO:0100244,true,,
UNII:9H414A99MD,Radium Ra-223 cation,UMLS:C5444038,Metastatic Bone Disease,UNII:9H414A99MD|UMLS:C5444038,true,,
CHEBI:188153,Oteseconazole,HP:0012204,Recurrent vulvovaginal candidiasis,CHEBI:188153|HP:0012204,true,,
CHEBI:135752,Tafenoquine,MONDO:0005921,"Malaria, Vivax",CHEBI:135752|MONDO:0005921,true,,
UNII:4W3KFI3TN3,Talquetamab,MONDO:0009693,plasma cell myeloma,UNII:4W3KFI3TN3|MONDO:0009693,true,,
CHEBI:90217,Quizartinib,MONDO:0018874,acute myeloid leukemia,CHEBI:90217|MONDO:0018874,true,,
CHEBI:94686,Orlistat,MONDO:0011122,obesity,CHEBI:94686|MONDO:0011122,true,,
CHEBI:94686,Orlistat,MONDO:0005044,hypertension,CHEBI:94686|MONDO:0005044,true,,
CHEBI:94686,Orlistat,MONDO:0005015,diabetes mellitus,CHEBI:94686|MONDO:0005015,true,,
CHEBI:94686,Orlistat,HP:0003119,Dyslipidemia,CHEBI:94686|HP:0003119,true,,
UNII:8M7V7Q6537,Pegunigalsidase alfa,MONDO:0010526,Fabry disease,UNII:8M7V7Q6537|MONDO:0010526,true,,
CHEBI:90844,Selexipag,MONDO:0015924,pulmonary arterial hypertension,CHEBI:90844|MONDO:0015924,true,,
PUBCHEM.COMPOUND:9934746,ensifentrine,MONDO:0005002,chronic obstructive pulmonary disease,PUBCHEM.COMPOUND:9934746|MONDO:0005002,true,,
PUBCHEM.COMPOUND:9934746,ensifentrine,MONDO:0011751,"COPD, severe early onset",PUBCHEM.COMPOUND:9934746|MONDO:0011751,true,,
CHEBI:59560,Sapropterin,MONDO:0016543,hyperphenylalaninemia due to tetrahydrobiopterin deficiency,CHEBI:59560|MONDO:0016543,true,,
CHEBI:59560,Sapropterin,MONDO:0009861,phenylketonuria,CHEBI:59560|MONDO:0009861,true,,
CHEBI:68551,Linaclotide,MONDO:0005052,irritable bowel syndrome,CHEBI:68551|MONDO:0005052,true,,
CHEBI:68551,Linaclotide,UMLS:C0267509,Chronic idiopathic constipation,CHEBI:68551|UMLS:C0267509,true,,
CHEBI:68551,Linaclotide,UMLS:C0401146,Functional constipation,CHEBI:68551|UMLS:C0401146,true,,
RXCUI:1546884,abacavir / dolutegravir / lamivudine Oral Product,MONDO:0004951,HIV-1 infection,RXCUI:1546884|MONDO:0004951,true,,
CHEBI:63036,Monopotassium phosphate,MONDO:0000313,hypophosphatemia,CHEBI:63036|MONDO:0000313,true,,
CHEBI:18050,L-Glutamine,MONDO:0011382,sickle cell anemia,CHEBI:18050|MONDO:0011382,true,,
CHEBI:50663,Zanamivir,UMLS:C0276353,"Influenza due to Influenza virus, type B",CHEBI:50663|UMLS:C0276353,true,,
RXCUI:1734632,elbasvir / grazoprevir Oral Product,MONDO:0005354,chronic hepatitis C virus infection,RXCUI:1734632|MONDO:0005354,true,,
DRUGBANK:DB16647,Donanemab,MONDO:0004975,Alzheimer disease,DRUGBANK:DB16647|MONDO:0004975,true,,
DRUGBANK:DB16647,Donanemab,EFO:0007982,mild neurocognitive disorder,DRUGBANK:DB16647|EFO:0007982,true,,
DRUGBANK:DB16647,Donanemab,UMLS:C3494623,Mild dementia,DRUGBANK:DB16647|UMLS:C3494623,true,,
RXCUI:1602106,empagliflozin / linagliptin Oral Product,MONDO:0005148,type 2 diabetes mellitus,RXCUI:1602106|MONDO:0005148,true,,
RXCUI:1602106,empagliflozin / linagliptin Oral Product,MONDO:0004995,cardiovascular disorder,RXCUI:1602106|MONDO:0004995,true,,
UNII:DE2O63YV8R,Finerenone,MONDO:0005300,chronic kidney disease,UNII:DE2O63YV8R|MONDO:0005300,true,,
UNII:DE2O63YV8R,Finerenone,MONDO:0004375,end stage renal failure,UNII:DE2O63YV8R|MONDO:0004375,true,,
UNII:DE2O63YV8R,Finerenone,MONDO:0005148,type 2 diabetes mellitus,UNII:DE2O63YV8R|MONDO:0005148,true,,
UNII:DE2O63YV8R,Finerenone,MONDO:0005068,myocardial infarction,UNII:DE2O63YV8R|MONDO:0005068,true,,
UNII:DE2O63YV8R,Finerenone,MONDO:0005252,heart failure,UNII:DE2O63YV8R|MONDO:0005252,true,,
CHEBI:27470,Folic acid,MONDO:0008228,pernicious anemia,CHEBI:27470|MONDO:0008228,true,,
DRUGBANK:DB17256,Tarlatamab,MONDO:0008433,small cell lung carcinoma,DRUGBANK:DB17256|MONDO:0008433,true,,
CHEBI:3766,Clozapine,MONDO:0005414,treatment-refractory schizophrenia,CHEBI:3766|MONDO:0005414,true,,
CHEBI:83353,Agalsidase beta,MONDO:0010526,Fabry disease,CHEBI:83353|MONDO:0010526,true,,
CHEBI:133021,Venetoclax,MONDO:0004948,B-cell chronic lymphocytic leukemia,CHEBI:133021|MONDO:0004948,true,,
CHEBI:133021,Venetoclax,MONDO:0003864,chronic lymphocytic leukemia/small lymphocytic lymphoma,CHEBI:133021|MONDO:0003864,true,,
CHEBI:133021,Venetoclax,MONDO:0018874,acute myeloid leukemia,CHEBI:133021|MONDO:0018874,true,,
UNII:F925RR824R,Tecovirimat,MONDO:0004651,smallpox,UNII:F925RR824R|MONDO:0004651,true,,
UNII:Z633861EIM,Asfotase alfa,MONDO:0018570,hypophosphatasia,UNII:Z633861EIM|MONDO:0018570,true,,
UNII:Z633861EIM,Asfotase alfa,MONDO:0016605,perinatal lethal hypophosphatasia,UNII:Z633861EIM|MONDO:0016605,true,,
CHEBI:229658,Perfluorohexyloctane,MONDO:0006733,dry eye syndrome,CHEBI:229658|MONDO:0006733,true,,
UNII:K4YTU42T8G,Sebelipase alfa,MONDO:0800449,lysosomal acid lipase deficiency,UNII:K4YTU42T8G|MONDO:0800449,true,,
CHEBI:72312,Pasireotide,MONDO:0019933,acromegaly,CHEBI:72312|MONDO:0019933,true,,
CHEBI:72312,Pasireotide,MONDO:0009050,Cushing Disease,CHEBI:72312|MONDO:0009050,true,,
CHEBI:63616,Pemetrexed,UMLS:C0278987,Metastatic non-small cell lung cancer,CHEBI:63616|UMLS:C0278987,true,,
CHEBI:4495,Diazoxide,MONDO:0004946,hypoglycemia,CHEBI:4495|MONDO:0004946,true,,
CHEBI:4495,Diazoxide,MONDO:0002177,hyperinsulinism,CHEBI:4495|MONDO:0002177,true,,
CHEBI:4495,Diazoxide,MONDO:0005815,pancreatic neuroendocrine neoplasm,CHEBI:4495|MONDO:0005815,true,,
CHEBI:4495,Diazoxide,MONDO:0004993,carcinoma,CHEBI:4495|MONDO:0004993,true,,
CHEBI:4495,Diazoxide,HP:0004510,Pancreatic islet-cell hyperplasia,CHEBI:4495|HP:0004510,true,,
CHEBI:4495,Diazoxide,MONDO:0019010,congenital isolated hyperinsulinism,CHEBI:4495|MONDO:0019010,true,,
MESH:C000632565,symtuza,MONDO:0005109,HIV infection,MESH:C000632565|MONDO:0005109,true,,
CHEBI:6443,Levonorgestrel,HP:0000132,Menorrhagia,CHEBI:6443|HP:0000132,true,,
CHEBI:66876,Avanafil,NCIT:C55615,"Erectile Dysfunction, CTCAE",CHEBI:66876|NCIT:C55615,true,,
RXCUI:2556795,Myfembree Pill,MONDO:0007886,uterine fibroid,RXCUI:2556795|MONDO:0007886,true,,
RXCUI:2556795,Myfembree Pill,MONDO:0005133,endometriosis,RXCUI:2556795|MONDO:0005133,true,,
CHEBI:2668,Amlodipine,MONDO:0005015,diabetes mellitus,CHEBI:2668|MONDO:0005015,true,,
CHEBI:2668,Amlodipine,MONDO:0005016,diabetic kidney disease,CHEBI:2668|MONDO:0005016,true,,
RXCUI:705860,bismuth subcitrate / metronidazole / tetracycline Oral Capsule,HP:0005202,Helicobacter pylori infection,RXCUI:705860|HP:0005202,true,,
RXCUI:705860,bismuth subcitrate / metronidazole / tetracycline Oral Capsule,MONDO:0005412,duodenal ulcer,RXCUI:705860|MONDO:0005412,true,,
UNII:9XZ8H6N6OH,Hydroxypropyl cellulose,MONDO:0006733,dry eye syndrome,UNII:9XZ8H6N6OH|MONDO:0006733,true,,
UNII:9XZ8H6N6OH,Hydroxypropyl cellulose,MONDO:0004794,exposure keratitis,UNII:9XZ8H6N6OH|MONDO:0004794,true,,
UNII:9XZ8H6N6OH,Hydroxypropyl cellulose,HP:0012155,Decreased corneal sensation,UNII:9XZ8H6N6OH|HP:0012155,true,,
UNII:9XZ8H6N6OH,Hydroxypropyl cellulose,HP:0000495,Recurrent corneal erosions,UNII:9XZ8H6N6OH|HP:0000495,true,,
CHEBI:6754,Meperidine,HP:0012532,Chronic pain,CHEBI:6754|HP:0012532,true,,
UNII:PQX0D8J21J,Cetuximab,MONDO:0005627,head and neck cancer,UNII:PQX0D8J21J|MONDO:0005627,true,,
UNII:PQX0D8J21J,Cetuximab,MONDO:0010150,head and neck squamous cell carcinoma,UNII:PQX0D8J21J|MONDO:0010150,true,,
UNII:PQX0D8J21J,Cetuximab,MONDO:0005575,colorectal cancer,UNII:PQX0D8J21J|MONDO:0005575,true,,
UNII:PQX0D8J21J,Cetuximab,EFO:1001480,metastatic colorectal cancer,UNII:PQX0D8J21J|EFO:1001480,true,,
CHEBI:2955,Azithromycin,MONDO:0005545,staphylococcus aureus infection,CHEBI:2955|MONDO:0005545,true,,
CHEBI:2955,Azithromycin,MONDO:0005114,pneumococcal infection,CHEBI:2955|MONDO:0005114,true,,
CHEBI:136048,Vonoprazan,UMLS:C0267055,Erosive esophagitis,CHEBI:136048|UMLS:C0267055,true,,
CHEBI:136048,Vonoprazan,HP:0005202,Helicobacter pylori infection,CHEBI:136048|HP:0005202,true,,
CHEBI:6129,Ketorolac,NCIT:C3137,Inflammation,CHEBI:6129|NCIT:C3137,true,,
UNII:GDW7M2P1IS,AVATROMBOPAG MALEATE,MONDO:0002049,thrombocytopenia,UNII:GDW7M2P1IS|MONDO:0002049,true,,
UNII:GDW7M2P1IS,AVATROMBOPAG MALEATE,MONDO:0019098,autoimmune thrombocytopenia,UNII:GDW7M2P1IS|MONDO:0019098,true,,
CHEBI:192617,Abametapir,MONDO:0003471,Pediculus humanus capitis infestation,CHEBI:192617|MONDO:0003471,true,,
UNII:ZJ0EKR6M10,Gallium Ga-68 gozetotide,MONDO:0019496,neuroendocrine neoplasm,UNII:ZJ0EKR6M10|MONDO:0019496,true,,
UNII:0P70AR5BYB,DIFELIKEFALIN ACETATE,MONDO:0005300,chronic kidney disease,UNII:0P70AR5BYB|MONDO:0005300,true,,
CHEBI:72292,Bedaquiline,MONDO:0006052,pulmonary tuberculosis,CHEBI:72292|MONDO:0006052,true,,
CHEBI:5118,Fluoxetine,MONDO:0024613,bipolar depression,CHEBI:5118|MONDO:0024613,true,,
UNII:QEN1X95CIX,Tremelimumab,UMLS:C1112459,Unresectable Hepatocellular Carcinoma,UNII:QEN1X95CIX|UMLS:C1112459,true,,
UNII:QEN1X95CIX,Tremelimumab,UMLS:C0278987,Metastatic non-small cell lung cancer,UNII:QEN1X95CIX|UMLS:C0278987,true,,
CHEBI:1864,4-hydroxycyclophosphamide,MONDO:0005062,lymphoma,CHEBI:1864|MONDO:0005062,true,,
CHEBI:1864,4-hydroxycyclophosphamide,MONDO:0009348,Hodgkin Disease,CHEBI:1864|MONDO:0009348,true,,
CHEBI:1864,4-hydroxycyclophosphamide,MONDO:0003864,chronic lymphocytic leukemia/small lymphocytic lymphoma,CHEBI:1864|MONDO:0003864,true,,
CHEBI:1864,4-hydroxycyclophosphamide,MONDO:0004633,"Hodgkin's lymphoma, mixed cellularity",CHEBI:1864|MONDO:0004633,true,,
CHEBI:1864,4-hydroxycyclophosphamide,MONDO:0004604,"Hodgkin's lymphoma, lymphocytic-histiocytic predominance",CHEBI:1864|MONDO:0004604,true,,
CHEBI:1864,4-hydroxycyclophosphamide,MONDO:0006150,colon Burkitt lymphoma,CHEBI:1864|MONDO:0006150,true,,
CHEBI:1864,4-hydroxycyclophosphamide,MONDO:0009693,plasma cell myeloma,CHEBI:1864|MONDO:0009693,true,,
CHEBI:1864,4-hydroxycyclophosphamide,MONDO:0004948,B-cell chronic lymphocytic leukemia,CHEBI:1864|MONDO:0004948,true,,
CHEBI:1864,4-hydroxycyclophosphamide,MONDO:0011996,"chronic myelogenous leukemia, BCR-ABL1 positive",CHEBI:1864|MONDO:0011996,true,,
CHEBI:1864,4-hydroxycyclophosphamide,MONDO:0018871,acute myelomonocytic leukemia M4,CHEBI:1864|MONDO:0018871,true,,
CHEBI:1864,4-hydroxycyclophosphamide,MONDO:0004967,acute lymphoblastic leukemia,CHEBI:1864|MONDO:0004967,true,,
CHEBI:1864,4-hydroxycyclophosphamide,MONDO:0009691,mycosis fungoides,CHEBI:1864|MONDO:0009691,true,,
CHEBI:1864,4-hydroxycyclophosphamide,MONDO:0005072,neuroblastoma,CHEBI:1864|MONDO:0005072,true,,
CHEBI:1864,4-hydroxycyclophosphamide,MONDO:0002752,ovarian adenocarcinoma,CHEBI:1864|MONDO:0002752,true,,
CHEBI:1864,4-hydroxycyclophosphamide,MONDO:0008380,retinoblastoma,CHEBI:1864|MONDO:0008380,true,,
CHEBI:1864,4-hydroxycyclophosphamide,MONDO:0004989,breast carcinoma,CHEBI:1864|MONDO:0004989,true,,
CHEBI:71260,pitavastatin(1-),HP:0003119,Dyslipidemia,CHEBI:71260|HP:0003119,true,,
CHEBI:229213,Elacestrant,UMLS:C0278488,Carcinoma breast stage IV,CHEBI:229213|UMLS:C0278488,true,,
CHEBI:36791,Escitalopram,MONDO:0002050,Depressed mood,CHEBI:36791|MONDO:0002050,true,,
CHEBI:36791,Escitalopram,MONDO:0013600,insomnia,CHEBI:36791|MONDO:0013600,true,,
CHEBI:36791,Escitalopram,MONDO:0005466,hypersomnia,CHEBI:36791|MONDO:0005466,true,,
CHEBI:36791,Escitalopram,NCIT:C143864,"Suicidal Ideation, CTCAE",CHEBI:36791|NCIT:C143864,true,,
CHEBI:131169,Duvelisib,MONDO:0004948,B-cell chronic lymphocytic leukemia,CHEBI:131169|MONDO:0004948,true,,
CHEBI:10023,Voriconazole,MONDO:0002026,candidiasis,CHEBI:10023|MONDO:0002026,true,,
UNII:X8R2D92QP1,Cerliponase alfa,MONDO:0008769,neuronal ceroid lipofuscinosis 2,UNII:X8R2D92QP1|MONDO:0008769,true,,
CHEBI:600520,Micafungin,MONDO:0005025,endocarditis,CHEBI:600520|MONDO:0005025,true,,
CHEBI:600520,Micafungin,MONDO:0005246,osteomyelitis,CHEBI:600520|MONDO:0005246,true,,
CHEBI:600520,Micafungin,MONDO:0005845,meningoencephalitis,CHEBI:600520|MONDO:0005845,true,,
RXCUI:2375135,daratumumab / hyaluronidase Injection,MONDO:0009693,plasma cell myeloma,RXCUI:2375135|MONDO:0009693,true,,
RXCUI:2375135,daratumumab / hyaluronidase Injection,MONDO:0019438,AL amyloidosis,RXCUI:2375135|MONDO:0019438,true,,
UNII:D6OMY2L0WA,Epcoritamab,MONDO:0018905,diffuse large B-cell lymphoma,UNII:D6OMY2L0WA|MONDO:0018905,true,,
UNII:D6OMY2L0WA,Epcoritamab,MONDO:0000901,relapsed/refractory diffuse large B-cell lymphoma,UNII:D6OMY2L0WA|MONDO:0000901,true,,
UNII:D6OMY2L0WA,Epcoritamab,MONDO:0018906,follicular lymphoma,UNII:D6OMY2L0WA|MONDO:0018906,true,,
RXCUI:370642,acetaminophen / hydrocodone Oral Capsule,HP:0030858,Addiction,RXCUI:370642|HP:0030858,true,,
RXCUI:370642,acetaminophen / hydrocodone Oral Capsule,MONDO:0002491,substance abuse,RXCUI:370642|MONDO:0002491,true,,
RXCUI:370642,acetaminophen / hydrocodone Oral Capsule,EFO:0011049,drug misuse,RXCUI:370642|EFO:0011049,true,,
CHEBI:3374,Capsaicin,MONDO:0041052,postherpetic neuralgia,CHEBI:3374|MONDO:0041052,true,,
CHEBI:3374,Capsaicin,UMLS:C0740447,Diabetic peripheral neuropathy,CHEBI:3374|UMLS:C0740447,true,,
CHEBI:229657,Lotilaner,UMLS:C5780078,Demodex blepharitis,CHEBI:229657|UMLS:C5780078,true,,
CHEBI:47657,Roflumilast,UMLS:C0406317,Chronic small plaque psoriasis,CHEBI:47657|UMLS:C0406317,true,,
CHEBI:47657,Roflumilast,MONDO:0004980,atopic eczema,CHEBI:47657|MONDO:0004980,true,,
CHEBI:50694,Minocycline,MONDO:0009850,"periodontitis, chronic, adult",CHEBI:50694|MONDO:0009850,true,,
PUBCHEM.COMPOUND:11476297,Seladelpar,MONDO:0005388,primary biliary cholangitis,PUBCHEM.COMPOUND:11476297|MONDO:0005388,true,,
PUBCHEM.COMPOUND:11476297,Seladelpar,MONDO:0007193,primary biliary cholangitis 1,PUBCHEM.COMPOUND:11476297|MONDO:0007193,true,,
CHEBI:136034,Afamelanotide,MONDO:0001676,erythropoietic protoporphyria,CHEBI:136034|MONDO:0001676,true,,
UNII:8A7F670F2Y,Sacrosidase,MONDO:0009114,congenital sucrase-isomaltase deficiency,UNII:8A7F670F2Y|MONDO:0009114,true,,
CHEBI:16724,4-hydroxybutyrate,HP:0001262,Somnolence,CHEBI:16724|HP:0001262,true,,
CHEBI:16724,4-hydroxybutyrate,MONDO:0021107,narcolepsy,CHEBI:16724|MONDO:0021107,true,,
CHEBI:44423,Hydroxyurea,MONDO:0011382,sickle cell anemia,CHEBI:44423|MONDO:0011382,true,,
CHEBI:44423,Hydroxyurea,MONDO:0018820,recurrent metabolic encephalomyopathic crises-rhabdomyolysis-cardiac arrhythmia-intellectual disability syndrome,CHEBI:44423|MONDO:0018820,true,,
CHEBI:135922,Pramlintide,MONDO:0005147,type 1 diabetes mellitus,CHEBI:135922|MONDO:0005147,true,,
CHEBI:135922,Pramlintide,MONDO:0005148,type 2 diabetes mellitus,CHEBI:135922|MONDO:0005148,true,,
CHEBI:231598,Tazemetostat,MONDO:0017387,epithelioid sarcoma,CHEBI:231598|MONDO:0017387,true,,
CHEBI:231598,Tazemetostat,MONDO:0018906,follicular lymphoma,CHEBI:231598|MONDO:0018906,true,,
RXCUI:2645243,abiraterone / niraparib Oral Tablet,MONDO:0004956,metastatic prostate carcinoma,RXCUI:2645243|MONDO:0004956,true,,
CHEBI:65349,Mirabegron,EFO:0006865,urgency urinary incontinence,CHEBI:65349|EFO:0006865,true,,
CHEBI:65349,Mirabegron,UMLS:C0341736,Neurogenic detrusor overactivity,CHEBI:65349|UMLS:C0341736,true,,
UNII:3D089V7L0K,Ursadiol,MONDO:0006698,cholecystolithiasis,UNII:3D089V7L0K|MONDO:0006698,true,,
UNII:3D089V7L0K,Ursadiol,MONDO:0012672,cholelithiasis,UNII:3D089V7L0K|MONDO:0012672,true,,
CHEBI:5938,Interferon beta-1b,MONDO:0005301,multiple sclerosis,CHEBI:5938|MONDO:0005301,true,,
CHEBI:5938,Interferon beta-1b,UMLS:C2921627,Clinically isolated syndrome,CHEBI:5938|UMLS:C2921627,true,,
CHEBI:5938,Interferon beta-1b,MONDO:0000450,secondary progressive multiple sclerosis,CHEBI:5938|MONDO:0000450,true,,
CHEBI:75722,Tramadol,MONDO:0018362,persistent idiopathic facial pain,CHEBI:75722|MONDO:0018362,true,,
CHEBI:51368,Lofexidine,MONDO:0005567,substance withdrawal syndrome,CHEBI:51368|MONDO:0005567,true,,
UNII:38RL9AE51Q,Anifrolumab,MONDO:0005556,lupus nephritis,UNII:38RL9AE51Q|MONDO:0005556,true,,
UNII:38RL9AE51Q,Anifrolumab,MONDO:0043985,central nervous system lupus,UNII:38RL9AE51Q|MONDO:0043985,true,,
CHEBI:8382,Prednisone,MONDO:0005062,lymphoma,CHEBI:8382|MONDO:0005062,true,,
CHEBI:27882,Colchicine,MONDO:0005068,myocardial infarction,CHEBI:27882|MONDO:0005068,true,,
CHEBI:27882,Colchicine,MONDO:0005098,stroke disorder,CHEBI:27882|MONDO:0005098,true,,
CHEBI:27882,Colchicine,MONDO:0005311,atherosclerosis,CHEBI:27882|MONDO:0005311,true,,
CHEBI:44185,Methotrexate,MONDO:0018944,gestational trophoblastic neoplasm,CHEBI:44185|MONDO:0018944,true,,
CHEBI:50275,Esomeprazole,UMLS:C0341164,Bleeding gastric ulcer,CHEBI:50275|UMLS:C0341164,true,,
CHEBI:50275,Esomeprazole,UMLS:C0155992,Acute duodenal ulcer with hemorrhage,CHEBI:50275|UMLS:C0155992,true,,
UNII:T4H8FMA7IM,Siltuximab,MONDO:0019754,multicentric Castleman disease,UNII:T4H8FMA7IM|MONDO:0019754,true,,
UNII:T4H8FMA7IM,Siltuximab,MONDO:0005109,HIV infection,UNII:T4H8FMA7IM|MONDO:0005109,true,,
UNII:T4H8FMA7IM,Siltuximab,MONDO:0005187,HHV8 Infection,UNII:T4H8FMA7IM|MONDO:0005187,true,,
CHEBI:64355,Posaconazole,UMLS:C0919659,Oropharyngeal candidiasis,CHEBI:64355|UMLS:C0919659,true,,
UNII:SQ8A3S5101,Fostamatinib,MONDO:0002049,thrombocytopenia,UNII:SQ8A3S5101|MONDO:0002049,true,,
UNII:SQ8A3S5101,Fostamatinib,MONDO:0019098,autoimmune thrombocytopenia,UNII:SQ8A3S5101|MONDO:0019098,true,,
UNII:B72HH48FLU,Infliximab,UMLS:C2931173,Pediatric ulcerative colitis,UNII:B72HH48FLU|UMLS:C2931173,true,,
RXCUI:404914,Caduet,MONDO:0005098,stroke disorder,RXCUI:404914|MONDO:0005098,true,,
RXCUI:404914,Caduet,MONDO:0005068,myocardial infarction,RXCUI:404914|MONDO:0005068,true,,
RXCUI:404914,Caduet,MONDO:0005009,congestive heart failure,RXCUI:404914|MONDO:0005009,true,,
RXCUI:404914,Caduet,UMLS:C0342882,Familial hypercholesterolemia - heterozygous,RXCUI:404914|UMLS:C0342882,true,,
CHEBI:37943,Colistin,UMLS:C0275518,Acute infectious disease,CHEBI:37943|UMLS:C0275518,true,,
DRUGBANK:DB15164,Apadamtase alfa,MONDO:0010122,congenital thrombotic thrombocytopenic purpura,DRUGBANK:DB15164|MONDO:0010122,true,,
CHEBI:65349,Mirabegron,HP:0100515,Pollakisuria,CHEBI:65349|HP:0100515,true,,
DRUGBANK:DB16802,Delandistrogene moxeparvovec,MONDO:0010679,Duchenne muscular dystrophy,DRUGBANK:DB16802|MONDO:0010679,true,,
DRUGBANK:DB11597,Human Rho(D) immune globulin,MONDO:0008558,autoimmune thrombocytopenic purpura,DRUGBANK:DB11597|MONDO:0008558,true,,
DRUGBANK:DB11597,Human Rho(D) immune globulin,MONDO:0006953,Rh isoimmunization,DRUGBANK:DB11597|MONDO:0006953,true,,
CHEBI:17833,Gentamicin,MONDO:0040732,Pseudomonas aeruginosa infectious disease,CHEBI:17833|MONDO:0040732,true,,
CHEBI:17833,Gentamicin,MONDO:0006929,Proteus infectious disease,CHEBI:17833|MONDO:0006929,true,,
CHEBI:17833,Gentamicin,MONDO:0020920,escherichia coli infection,CHEBI:17833|MONDO:0020920,true,,
CHEBI:17833,Gentamicin,MONDO:0030603,Klebsiella infectious disease,CHEBI:17833|MONDO:0030603,true,,
CHEBI:17833,Gentamicin,MONDO:0005545,staphylococcus aureus infection,CHEBI:17833|MONDO:0005545,true,,
UNII:Z80293URPV,Ozanimod,MONDO:0005314,relapsing-remitting multiple sclerosis,UNII:Z80293URPV|MONDO:0005314,true,,
UNII:Z80293URPV,Ozanimod,UMLS:C2921627,Clinically isolated syndrome,UNII:Z80293URPV|UMLS:C2921627,true,,
UNII:Z80293URPV,Ozanimod,MONDO:0000450,secondary progressive multiple sclerosis,UNII:Z80293URPV|MONDO:0000450,true,,
